degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential, coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random, Target
10.0,0.008410428931875526,208.0,4.0,126.9,59.141271545343024,0.007906179236499963,0.3442184368074296,439.4333333333293,1.8703697164148257e-05,2.0,0.0,1.0,1.0,1.0,0.0,42.0,8.0,5.0,0.7111111111111111,0.3701811990757631,0.0003691266239924092,0.0005205696771551838,32.0,9.0,-0.6594386045240331,2.0
17.0,0.014297729184188392,212.0,5.0,128.7058823529412,61.00218386243364,0.013228036931815877,0.3651865976148086,464.5833333333285,4.9954463569823014e-05,0.0,0.0,1.0,3.0,2.0,1.0,134.0,15.0,4.0,0.8602941176470589,0.3720671279726398,0.0005502740941478172,0.000864273525018133,117.0,16.0,-0.4923491414241175,0.0
1.0,0.0008410428931875525,25.0,25.0,25.0,0.0,8.606876663602792e-06,0.21256541697017475,262.14285714285353,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0003285283066716227,2.0365140482764247e-08,0.0,1.0,-1.9427827472755046,2.0
1.0,0.0008410428931875525,2.0,2.0,2.0,0.0,1.2452502406914642e-05,0.2404343356446032,295.76904761904626,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.00030695756803424405,4.5961628205981455e-07,0.0,1.0,0.41355726312099833,3.0
97.0,0.0815811606391926,238.0,3.0,122.71134020618557,56.89490379274132,0.07485528821860107,0.41453613783302595,551.7999999999976,0.0017104970867375874,38.0,29.0,3.0,16.0,24.0,21.0,3027.0,54.0,868.0,0.6292955326460481,0.3485323631214224,0.0023829308048274856,0.004927687801827037,2930.0,64.0,-1.2569491894037752,0.0
1.0,0.0008410428931875525,148.0,148.0,148.0,0.0,0.0009256970539257876,0.3204051700179845,398.11666666666287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001486033953197423,6.003513039902341e-05,0.0,1.0,-0.7623605283988952,3.0
1.0,0.0008410428931875525,8.0,8.0,8.0,0.0,7.221230562441187e-05,0.26438626744712135,324.6166666666655,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0001726594633112204,4.190581777813037e-06,0.0,1.0,2.199405750436417,3.0
17.0,0.014297729184188392,193.0,10.0,83.05882352941177,57.89896939876776,0.00846330663585246,0.3578828656625124,459.6833333333288,0.0001103736183753437,3.0,1.0,1.0,0.0,2.0,1.0,64.0,6.0,19.0,0.34558823529411764,0.18754007266509937,0.0005553974180318333,0.0005447610058534535,47.0,15.0,1.5161062060235846,2.0
13.0,0.010933557611438183,238.0,3.0,100.38461538461539,94.66909044873375,0.006629248364685022,0.3840694168085499,486.66666666666185,0.0013686541580233645,2.0,3.0,2.0,3.0,2.0,0.0,47.0,7.0,9.0,0.4358974358974359,0.1393563625627399,0.000659264580359878,0.0004151323840012121,34.0,9.0,0.5409653107510509,2.0
4.0,0.00336417157275021,212.0,4.0,100.0,90.20254985309451,0.002160814375992018,0.33249252722023953,419.7166666666626,1.2068221149333315e-05,0.0,1.0,0.0,0.0,1.0,0.0,8.0,4.0,2.0,0.6666666666666666,0.13570741097208855,0.0002959319706250659,0.0001414066934892838,4.0,4.0,0.1709632650653702,1.0
12.0,0.01009251471825063,212.0,14.0,122.16666666666667,68.35914146785507,0.008611332706130737,0.3660922060403877,463.0499999999947,1.5688448008867593e-05,1.0,4.0,0.0,0.0,0.0,1.0,55.0,8.0,6.0,0.6515151515151515,0.28114681485060805,0.00041675643145804475,0.0005619420391377308,43.0,12.0,0.09327290819320652,1.0
9.0,0.007569386038687973,238.0,30.0,144.11111111111111,61.23260649984967,0.007388545803114491,0.3532795263793871,448.84999999999496,4.010185470034191e-06,1.0,0.0,0.0,0.0,0.0,0.0,32.0,7.0,4.0,0.6388888888888888,0.34091503267973855,0.00032735303429880816,0.00048563998486366073,23.0,9.0,0.47307090570010646,1.0
18.0,0.015138772077375946,230.0,12.0,44.833333333333336,55.03862280253749,0.0019627341293722246,0.3388847795369558,431.9333333333297,2.0837738971948297e-05,4.0,3.0,6.0,8.0,1.0,1.0,119.0,10.0,18.0,0.6601307189542484,0.1745199146514936,0.0009929127165725965,4.488267632318341e-05,101.0,12.0,-1.5316556025032466,1.0
13.0,0.010933557611438183,14.0,2.0,5.230769230769231,3.2142434485809503,5.4632302226414876e-05,0.2371512965233516,296.3619047619031,0.0032222339530186142,1.0,2.0,4.0,2.0,3.0,2.0,38.0,5.0,12.0,0.32051282051282054,0.24489795918367346,0.0017481703204861939,3.6875913134851663e-07,25.0,4.0,0.02649511087255204,1.0
3.0,0.0025231286795626574,42.0,3.0,16.666666666666668,17.93197020841702,9.009751741473548e-05,0.2699459329568665,335.8666666666653,4.0117085253053846e-06,1.0,1.0,1.0,0.0,1.0,2.0,5.0,3.0,2.0,0.6666666666666666,0.022727272727272728,0.00042930435813680096,1.1637400345540349e-06,2.0,3.0,-1.8569027457700245,1.0
150.0,0.1261564339781329,238.0,2.0,106.69333333333333,55.2195553123066,0.10308529430011192,0.43920173175392,594.4333333333335,0.003877743437024353,33.0,34.0,40.0,59.0,40.0,40.0,5651.0,56.0,7029.0,0.4922595078299776,0.301391032126798,0.0036199888435824563,0.006749405343697018,5501.0,64.0,-1.4106829255504643,0.0
1.0,0.0008410428931875525,8.0,8.0,8.0,0.0,5.07256348046376e-05,0.2530020258539612,312.2119047619035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00017140552311042804,3.0525226151061993e-06,0.0,1.0,-0.31260675474694616,3.0
14.0,0.011774600504625735,224.0,14.0,114.35714285714286,68.44038818339561,0.009749271676080262,0.35117854792931635,447.43333333332845,9.896463025938156e-06,1.0,0.0,0.0,0.0,2.0,2.0,74.0,9.0,8.0,0.6593406593406593,0.30327868852459017,0.00043784436896834443,0.000637470973114577,60.0,14.0,0.4184863502836733,0.0
2.0,0.001682085786375105,193.0,42.0,117.5,75.5,0.0008879122549557866,0.31756210182476224,400.74999999999693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.16666666666666666,0.00020241030390811426,5.4283822167750264e-05,1.0,2.0,2.4090769787699573,3.0
3.0,0.0025231286795626574,25.0,3.0,14.333333333333334,8.993825042154695,5.957667818210148e-05,0.2705023950266356,335.1666666666655,0.0007113888257034803,1.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,2.0,0.3333333333333333,0.0684931506849315,0.0006191185348744925,1.4110214051434748e-06,1.0,2.0,-0.8011961933835539,1.0
27.0,0.022708158116063918,185.0,2.0,70.70370370370371,63.19271806080356,0.012042302327628046,0.3532795263793871,458.84999999999604,0.002112206675288107,0.0,7.0,3.0,6.0,1.0,5.0,110.0,10.0,22.0,0.23646723646723647,0.17355729893632382,0.0009879267460297535,0.0007821345213265215,83.0,18.0,-0.44114454702530626,2.0
1.0,0.0008410428931875525,155.0,155.0,155.0,0.0,0.0009699522708131065,0.31645591015173924,395.4333333333297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00014910557885300274,6.451680679649268e-05,0.0,1.0,1.2199061588242588,1.0
2.0,0.001682085786375105,139.0,34.0,86.5,52.5,0.0003407346491931254,0.30166371818296067,380.09999999999786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.12666666666666668,0.00024632031111014634,7.686289143423769e-06,1.0,2.0,0.5087572665492439,2.0
1.0,0.0008410428931875525,39.0,39.0,39.0,0.0,8.252834928504229e-05,0.25746968752698735,320.18333333333163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00019301024061864312,5.332310172065417e-07,0.0,1.0,0.2619879399468062,3.0
39.0,0.03280067283431455,238.0,42.0,140.12820512820514,46.03520363484355,0.033941431768792156,0.3770796477287008,492.84999999999565,6.356224743982437e-05,3.0,0.0,0.0,3.0,0.0,3.0,630.0,27.0,44.0,0.7975708502024291,0.4135322793058036,0.0009883063801367463,0.0022380568554006683,591.0,38.0,-0.18196281613361706,0.0
6.0,0.005046257359125315,144.0,2.0,33.5,49.79541478221999,0.0012230921114085719,0.3148529609934127,394.93333333333004,4.264603484302578e-06,2.0,0.0,1.0,0.0,1.0,4.0,15.0,5.0,3.0,0.6,0.07891770011273957,0.0003838845974648604,7.821995171975305e-05,9.0,5.0,-0.8415145089033117,2.0
13.0,0.010933557611438183,205.0,27.0,114.46153846153847,58.772855305064596,0.009406217443105453,0.3500336267594223,446.1833333333285,4.1099227250360645e-06,0.0,1.0,0.0,0.0,0.0,1.0,70.0,9.0,11.0,0.7307692307692307,0.32434671285488365,0.0004134993980517964,0.0006173393450275923,57.0,13.0,2.547572690473307,1.0
43.0,0.03616484440706476,238.0,1.0,110.62790697674419,61.012397998871855,0.029063896451024925,0.3788942754848543,494.4333333333284,0.001817367885722234,9.0,2.0,1.0,1.0,4.0,7.0,519.0,18.0,231.0,0.5271317829457365,0.2847269313024881,0.0011925255204944143,0.0019027251740279852,476.0,36.0,1.2476855899272774,0.0
48.0,0.04037005887300252,238.0,7.0,112.10416666666667,68.48668957765119,0.031938654298346705,0.3823287331454487,502.7666666666624,0.00023599375404064184,7.0,6.0,7.0,9.0,11.0,9.0,623.0,23.0,144.0,0.5097517730496454,0.26435890419289126,0.0012419584816326767,0.0020827498263550543,575.0,34.0,-0.12457331186583356,0.0
2.0,0.001682085786375105,165.0,2.0,83.5,81.5,0.0010061499861430106,0.31979784908916625,399.39999999999645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.00026048736135812105,6.673855765747212e-05,1.0,2.0,-1.242931018526293,3.0
8.0,0.00672834314550042,192.0,29.0,147.0,47.5473448259732,0.007323597457227447,0.34015364535895476,432.71666666666243,2.4284077548583475e-06,0.0,0.0,0.0,1.0,0.0,1.0,30.0,8.0,2.0,0.7857142857142857,0.4636429085673146,0.0003055633696447854,0.0004839540345672743,22.0,8.0,-1.275646120758828,1.0
9.0,0.007569386038687973,68.0,9.0,22.555555555555557,20.88120426024382,0.0011675441840051785,0.3029016303375971,378.0166666666637,0.0,3.0,8.0,6.0,1.0,4.0,6.0,45.0,10.0,1.0,1.0,0.289198606271777,0.0004824802420615844,6.959133733869477e-05,36.0,9.0,0.4787619782592158,0.0
114.0,0.09587888982338098,238.0,1.0,114.00877192982456,56.958817935391764,0.08439384402061921,0.42043910882388424,563.7999999999981,0.006877689436325058,4.0,26.0,16.0,21.0,3.0,41.0,3948.0,56.0,1569.0,0.5952491849091756,0.34430385622249865,0.00300268288323652,0.005549363170813673,3834.0,64.0,-1.3583866811338248,0.0
19.0,0.0159798149705635,230.0,17.0,48.21052631578947,51.783536245014986,0.00224657793423572,0.33878756646193087,432.0999999999963,1.335385641310875e-05,14.0,13.0,0.0,13.0,8.0,6.0,148.0,15.0,9.0,0.7543859649122807,0.23029270559083165,0.0009852898159207935,4.500686040828508e-05,129.0,15.0,-2.2592412089735587,1.0
3.0,0.0025231286795626574,230.0,16.0,90.0,99.0488095166553,0.0007404966014621646,0.33352540431694183,417.5999999999965,1.666985032455757e-05,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.6666666666666666,0.07723577235772358,0.0002789663630234083,2.9801529401349122e-05,2.0,3.0,-0.7427189600868658,2.0
1.0,0.0008410428931875525,230.0,230.0,230.0,0.0,0.0006571136686786087,0.33267984695388475,415.4333333333298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.000173065609774727,2.9225615841695103e-05,0.0,1.0,0.45539666922743444,3.0
2.0,0.001682085786375105,53.0,2.0,27.5,25.5,9.614064358279701e-05,0.2726254516819693,339.59999999999866,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.00037978604865399285,1.5406627704145106e-06,1.0,2.0,-0.9136875926583865,2.0
1.0,0.0008410428931875525,21.0,21.0,21.0,0.0,8.527522481597924e-05,0.25888063495973057,321.34523809523665,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001797007267055584,5.257171961417578e-06,0.0,1.0,-0.2366418699587798,3.0
2.0,0.001682085786375105,63.0,53.0,58.0,5.0,0.0008039189053875776,0.28889761660623553,364.4785714285691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.14285714285714285,0.00017745261446867284,5.223228289828504e-05,1.0,2.0,0.5602561561004779,3.0
2.0,0.001682085786375105,192.0,192.0,192.0,0.0,0.00220323834252538,0.33352540431694183,418.4999999999959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.5767634854771784,0.0001694970341719267,0.00014488780559480631,1.0,2.0,-0.5892798820306341,3.0
2.0,0.001682085786375105,144.0,6.0,75.0,69.0,0.0009167239271913926,0.3140993235867795,392.0999999999968,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.028169014084507043,0.0002040333910745703,6.033879819224718e-05,1.0,2.0,0.1931782433273832,3.0
108.0,0.09083263246425567,238.0,2.0,112.10185185185185,59.20647171439066,0.07649065582636407,0.4162895511759926,559.2166666666652,0.0023469565229115976,30.0,20.0,13.0,9.0,17.0,33.0,3249.0,50.0,1108.0,0.543613707165109,0.3099000358845543,0.002686424490564945,0.005010853287380774,3141.0,61.0,-1.036301723094305,0.0
2.0,0.001682085786375105,123.0,5.0,64.0,59.0,0.0008663645424575465,0.29636473191625873,372.86666666666434,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.024793388429752067,0.00021744960910703785,5.799758898687697e-05,1.0,2.0,0.34930759266708855,3.0
57.0,0.04793944491169049,238.0,5.0,124.10526315789474,62.68094766649069,0.042217889826862434,0.3881082670674633,512.6166666666625,0.0006143936085481743,20.0,12.0,4.0,6.0,10.0,3.0,997.0,29.0,206.0,0.5889724310776943,0.30720300033091885,0.0014491723712225057,0.002762863268589696,940.0,44.0,0.30257773788720704,0.0
2.0,0.001682085786375105,113.0,82.0,97.5,15.5,0.0014084756889075904,0.3052503118858338,384.01666666666387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.3082191780821918,0.0001683374754193168,9.222817971914455e-05,1.0,2.0,0.10702967271284634,3.0
4.0,0.00336417157275021,14.0,5.0,9.75,3.832427429188973,2.221917096135756e-05,0.19172296374777448,235.92738095237667,3.539742816445928e-07,2.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,2.0,0.8333333333333334,0.46153846153846156,0.0005959533361550956,1.4219232273874416e-08,5.0,4.0,-1.9384137963362038,2.0
4.0,0.00336417157275021,14.0,7.0,11.0,2.7386127875258306,2.9544172377189712e-05,0.2366760434241064,291.6952380952364,0.0,4.0,4.0,0.0,1.0,4.0,3.0,10.0,5.0,1.0,1.0,0.44,0.0005737564669381017,3.472946698888045e-07,6.0,4.0,0.62902104045752,2.0
2.0,0.001682085786375105,68.0,16.0,42.0,26.0,0.0005988188657442775,0.3022040574939332,374.5499999999972,9.58668686888834e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.1232876712328767,0.00019427614427953543,3.6109307635129254e-05,0.0,2.0,-0.1947958641465136,3.0
8.0,0.00672834314550042,177.0,4.0,72.375,61.75544004377266,0.003932610135124883,0.3285155651422228,415.7499999999959,1.632761621768392e-05,0.0,0.0,2.0,1.0,2.0,3.0,24.0,5.0,7.0,0.5714285714285714,0.2011511663132384,0.000345327065869956,0.0002566867854707492,16.0,7.0,-2.246787974490018,1.0
150.0,0.1261564339781329,238.0,6.0,102.83333333333333,57.503091704321044,0.10067622341780169,0.4366038656880928,592.8833333333333,0.0032343847560606844,34.0,24.0,49.0,38.0,26.0,42.0,5390.0,56.0,6111.0,0.46890380313199104,0.29718889299241613,0.003573349173568343,0.006586920970305544,5240.0,64.0,-1.4915883187130694,0.0
4.0,0.00336417157275021,28.0,6.0,13.0,8.74642784226795,0.00011872606461494604,0.2756800785915712,341.16666666666544,0.0,3.0,4.0,0.0,0.0,0.0,2.0,10.0,5.0,1.0,1.0,0.32,0.0004897319900444162,3.1414917441068833e-06,6.0,4.0,0.028212507586853803,2.0
8.0,0.00672834314550042,186.0,27.0,99.0,56.39592183837409,0.005062491603516991,0.3381086334630092,428.8833333333291,2.7012767878472977e-06,0.0,1.0,0.0,0.0,0.0,1.0,24.0,5.0,7.0,0.5714285714285714,0.2635479388605836,0.0003026319475155478,0.00033084939600783815,16.0,8.0,2.4776171717016426,2.0
117.0,0.09840201850294364,238.0,1.0,118.05128205128206,53.28168110233936,0.0883075312354198,0.42088861606781575,565.4666666666652,0.0024651601241192957,54.0,20.0,13.0,25.0,44.0,36.0,4216.0,56.0,2426.0,0.6040377247273799,0.34286969400092954,0.002830329130535092,0.005801991726630709,4099.0,64.0,2.1804314813814973,0.0
46.0,0.038687973086627414,238.0,6.0,108.71739130434783,68.19972683978136,0.030265440849935252,0.3770796477287008,496.349999999996,0.00044785652391823074,2.0,7.0,6.0,5.0,3.0,6.0,558.0,22.0,80.0,0.49468599033816424,0.26946659193081596,0.0012282464065696216,0.0019797778443047627,512.0,33.0,1.475101901662652,1.0
9.0,0.007569386038687973,139.0,5.0,27.22222222222222,40.14633725586592,0.0005545026071784936,0.3013558195167877,381.9333333333311,8.283236557003099e-06,1.0,3.0,0.0,3.0,2.0,2.0,30.0,5.0,7.0,0.5833333333333334,0.12082574377656345,0.0006800454118564181,9.862388726087186e-06,21.0,6.0,-0.4983712967357692,1.0
2.0,0.001682085786375105,26.0,20.0,23.0,3.0,0.0003091761014265816,0.2764544608348059,343.9785714285702,7.503109317273319e-07,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.1,0.000187437450612767,1.8589601177740193e-05,0.0,2.0,-2.080174549014009,2.0
3.0,0.0025231286795626574,42.0,3.0,17.666666666666668,17.326921891156037,0.00010529689535258717,0.26988424512940834,335.8666666666653,5.190343145611826e-06,0.0,0.0,0.0,1.0,2.0,1.0,4.0,3.0,2.0,0.3333333333333333,0.053763440860215055,0.00037800294563401077,1.4550820003230418e-06,1.0,3.0,-2.1623764227190536,1.0
2.0,0.001682085786375105,139.0,7.0,73.0,66.0,0.00029611318223501454,0.30081850654261105,378.26666666666443,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.02158273381294964,0.00028862714354117966,7.5613794639258865e-06,1.0,2.0,0.7581139157392771,2.0
11.0,0.009251471825063078,205.0,1.0,85.27272727272727,88.2847571617402,0.00531795102789414,0.34838155064492354,443.2999999999952,0.003905512504897553,0.0,1.0,2.0,1.0,1.0,0.0,23.0,6.0,7.0,0.21818181818181817,0.1545954045954046,0.0008197963241567002,0.00034862897859734934,12.0,6.0,0.5800303874423587,2.0
10.0,0.008410428931875526,238.0,1.0,121.5,77.06782726923083,0.006867310910699566,0.3532795263793871,450.13333333332855,0.001694859896747555,1.0,0.0,1.0,1.0,2.0,1.0,33.0,7.0,5.0,0.5111111111111111,0.26957441805784155,0.000492163025155394,0.0004525163378879038,23.0,8.0,0.26802023145989995,2.0
1.0,0.0008410428931875525,155.0,155.0,155.0,0.0,0.0009699522708131065,0.31645591015173924,395.4333333333297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00014910557885300274,6.451680679649268e-05,0.0,1.0,-0.6667444424091672,1.0
24.0,0.02018502943650126,230.0,9.0,44.041666666666664,48.29982674802146,0.0024297640113099895,0.3426206720876968,440.26666666666324,0.00035156840421511864,9.0,7.0,14.0,6.0,1.0,5.0,170.0,10.0,28.0,0.5289855072463768,0.1582350328216771,0.0013318853230418054,4.851787159572377e-05,146.0,13.0,1.885443868924651,1.0
3.0,0.0025231286795626574,139.0,4.0,53.333333333333336,60.80752877362765,0.00032400922929364196,0.30058881564934864,378.2666666666645,3.539742816445928e-07,1.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,0.6666666666666666,0.06896551724137931,0.0003438934096530292,7.68397292578369e-06,2.0,3.0,2.5141231320234017,2.0
41.0,0.034482758620689655,208.0,8.0,93.1219512195122,57.36498257178359,0.024464100770274666,0.3703397480985547,482.6166666666614,0.00023414050026273716,7.0,6.0,6.0,5.0,7.0,3.0,418.0,14.0,147.0,0.45975609756097563,0.2583161736393618,0.0010692106516552314,0.0015976209511139863,377.0,32.0,-2.0502433028423535,0.0
3.0,0.0025231286795626574,171.0,7.0,89.33333333333333,66.9543791614028,0.0015005265400332144,0.33053833100651864,411.4333333333294,2.91470857945814e-06,0.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,2.0,0.6666666666666666,0.15604395604395604,0.00023138128254821227,9.530582201957675e-05,2.0,3.0,0.46746907103417373,3.0
3.0,0.0025231286795626574,42.0,7.0,30.333333333333332,16.49915822768611,0.00019087732856089282,0.27369952646263984,341.5499999999985,0.0,0.0,1.0,0.0,1.0,3.0,2.0,6.0,4.0,1.0,1.0,0.21428571428571427,0.0003089101268884923,2.702546612943672e-06,3.0,3.0,-1.0158755859408757,2.0
41.0,0.034482758620689655,208.0,9.0,103.6829268292683,63.164299512438866,0.025788583109614047,0.37138787946109775,486.76666666666205,0.00024334490248583042,1.0,5.0,7.0,1.0,6.0,1.0,447.0,17.0,175.0,0.4951219512195122,0.25948249299193604,0.0010993553972647977,0.0016838322415458386,406.0,32.0,1.148571498156479,1.0
4.0,0.00336417157275021,127.0,3.0,55.75,45.04095358670818,0.0011527110561381185,0.2964391206541895,380.0285714285691,0.00014075162157485582,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.3333333333333333,0.09563758389261745,0.00033186293429733453,7.197790883073901e-05,2.0,3.0,1.061273226470836,3.0
9.0,0.007569386038687973,68.0,9.0,22.555555555555557,20.88120426024382,0.0011675441840051785,0.3029016303375971,378.0166666666637,0.0,4.0,0.0,7.0,3.0,5.0,7.0,45.0,10.0,1.0,1.0,0.289198606271777,0.0004824802420615844,6.959133733869477e-05,36.0,9.0,0.5722069028334582,1.0
4.0,0.00336417157275021,139.0,13.0,52.75,50.60817621689207,0.000442918418943984,0.3014327352440763,380.2666666666645,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,5.0,1.0,1.0,0.17115384615384616,0.0003317334239566918,8.567598396992345e-06,6.0,4.0,0.27145578231191614,2.0
7.0,0.0058873002523128675,230.0,4.0,56.714285714285715,75.66035815351634,0.0010365487420187143,0.3345647186080144,420.68333333332987,4.017565531216196e-06,2.0,1.0,1.0,0.0,0.0,0.0,21.0,6.0,3.0,0.6666666666666666,0.12287518212724624,0.0005279603212213365,3.201356755349724e-05,14.0,6.0,0.9814214833126498,2.0
139.0,0.11690496215306981,238.0,2.0,107.92805755395683,59.48044117050927,0.09465140975327974,0.46754293613867415,616.1000000000004,0.008767683792393574,44.0,7.0,60.0,22.0,47.0,18.0,4777.0,56.0,2904.0,0.4835783547075383,0.2890395357528864,0.0034867967750900892,0.006189553423531628,4638.0,64.0,0.11100956085362786,0.0
152.0,0.127838519764508,238.0,7.0,105.19736842105263,55.69088079390654,0.10318698973643507,0.4395286403745035,596.5500000000001,0.0038291953483601347,31.0,5.0,61.0,56.0,49.0,43.0,5680.0,56.0,7336.0,0.481700941094458,0.29673115599240857,0.0036608951396446283,0.006750365173184468,5528.0,64.0,0.37907909922237754,0.0
2.0,0.001682085786375105,53.0,34.0,43.5,9.5,0.00017873003454630456,0.258370915923494,324.3833333333315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.296875,0.00023593950153550633,1.1002935952984593e-06,1.0,2.0,-0.6516637234941569,3.0
2.0,0.001682085786375105,173.0,144.0,158.5,14.5,0.0017861405535722027,0.3245434066189313,407.83333333332985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.4834123222748815,0.0001759622626440119,0.0001177128142831771,1.0,2.0,0.4028184783057373,3.0
